,CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index,dif_date_point_abs,satellite,duplicated
514,1.9871428571428564,14.547400000000003,,30.0,1,9.51,319,-2.16729,GP,-55.49487,VII,0.3107235209235209,0.287,0.261000000000001,"< 0,01",0.033431,14,0.2,3.15,134.99999999999997,9.771,,231.10357142857146,LW,0.0057157989027098,0.0048743738263724,0.0052417033712692,0.0033443956424645,0.0008567466081057,9,2016-10-04 13:30:00,-1.9811435879629629,0.0238632570827219,0.0228401252507316,0.0227032857195605,0.0223263857917374,0.0004321831476981,2016-10-02T13:57:09,0.0305584689029441,0.0294088186628833,0.0294647702671616,0.0279685866284823,0.0007788006611055,0.0416688539381523,0.0400544046294964,0.0401428084903924,0.0395151641792473,0.0006583973329327,319_1_BOA_LE07_228062_20161002,1.9811435879629629,LD7,False
516,1.558055555555556,8.923499999999999,,9.0,1,9.312,320,-2.13239,GP,-55.48864,VII,0.2929235209235209,0.221,0.4350000000000005,"< 0,01",0.026131,15,0.2,2.16,161.0,9.747,,219.50833333333333,LW,0.0078254649632871,0.0064573610081462,0.0064562864611794,0.0050997142223297,0.0006996944056116,9,2016-10-04 12:45:00,-1.950170451388889,0.0245585651262002,0.0235353533722298,0.0235277735065136,0.0226692603815215,0.0006989847115071,2016-10-02T13:56:45,0.0295009361171599,0.0270103507599271,0.0269821682217937,0.0255054388674879,0.0013746717220091,0.0407783531194694,0.0384274183671181,0.0387037678574711,0.0363439336466267,0.0013254925012107,320_1_BOA_LE07_228061_20161002,1.950170451388889,LD7,False
518,2.2804545454545457,11.538680000000001,,9.0,1,7.691,321,-2.06873,SN,-55.48626,VII,0.3182235209235209,0.264,0.12900000000000045,"< 0,01",0.043031,16,0.2,2.3,83.99999999999991,7.82,,180.52499999999998,LW,0.0102160591752767,0.0093549815427805,0.0094553158612904,0.0088703610235622,0.0004107530292139,7,2016-10-04 11:30:00,-1.898087118055556,0.0290643836928419,0.0284358053391146,0.0285819836619613,0.0279362796659086,0.0004343793383811,2016-10-02T13:56:45,0.0284793184647411,0.027903032858326,0.0280985169438558,0.027157430342331,0.0004302666170082,0.0443207467824482,0.0438008623184505,0.0438197161956453,0.0433427719832513,0.0003258311086753,321_1_BOA_LE07_228061_20161002,1.898087118055556,LD7,True
520,2.298809523809525,11.806579999999997,,9.0,1,8.031,322,-2.04609,SN,-55.48486,VII,0.2898235209235208,0.235,0.9669999999999987,"< 0,01",0.036331,17,0.2,1.75,186.99999999999997,8.998,,270.697619047619,LW,0.0094933783862915,0.0086887173129595,0.0088281031358045,0.0073420718759027,0.0006328839884114,9,2016-10-04 10:45:00,-1.866837118055556,0.0282227230770191,0.0278091395392147,0.0277380918924831,0.027338386720798,0.0003051365375688,2016-10-02T13:56:45,0.0352012901688177,0.0341360901699569,0.0339604013714453,0.0336240897149661,0.0005649278451546,0.0450008421771882,0.0442373894430684,0.0443222925784136,0.0439110534573313,0.0003334499054933,322_1_BOA_LE07_228061_20161002,1.866837118055556,LD7,True
383,2.38657142857143,9.42824,,8.55,1,10.47,323,-2.09556,SN,-55.4888,VII,0.2741235209235209,0.218,0.8499999999999996,"< 0,01",0.002531,19,0.2,1.89,148.99999999999997,11.32,,245.9457142857143,LW,0.0146982089277168,0.0143398677797045,0.0142832528399922,0.0138933323528904,0.0002308883822026,9,2016-10-04 12:15:00,6.068961215277778,0.0281832247849787,0.0279423180751625,0.027908815725554,0.0273254545493088,0.0002527262549692,2016-10-10T13:54:18,0.0419460178375322,0.0412367186264776,0.040738859946984,0.0403891685616709,0.0005502052119217,0.0411246532997518,0.0405226387392343,0.040484980209441,0.0397703586580186,0.0004068507801305,323_1_BOA_LC08_228061_20161010,6.068961215277778,LD8,False
523,2.676842105263159,12.353980000000002,,9.0,1,7.26,324,-2.06152,SN,-55.46119,VII,0.4421235209235209,0.321,2.463000000000001,"< 0,01",0.045631,48,0.2,2.47,245.3333333333333,9.723,,343.83684210526314,LW,0.0086370710086288,0.0082617595507383,0.0084012021063531,0.0076851888939266,0.0003047762130107,9,2016-10-04 10:20:20,-1.849707488425926,0.0305451373305023,0.0300243345628863,0.0301173894633642,0.0295334163838627,0.0003595562371953,2016-10-02T13:56:45,0.033898617023564,0.0326966295135834,0.0325685387994492,0.0320001195421155,0.0007035042299688,0.048466185919602,0.0479200773970012,0.0480322057282975,0.0463978460869085,0.000582356463675,324_1_BOA_LE07_228061_20161002,1.849707488425926,LD7,False
526,1.9789189189189176,7.161899999999999,,30.0,1,0.685,325,-2.14225,PC,-55.62557,VII,0.2960235209235209,0.228,0.02399999999999991,"< 0,01",0.030731,22,0.2,2.08,147.99999999999991,0.709,,242.2216216216217,LW,0.0097256271675522,0.0088771101925927,0.0092647394061036,0.0067412394212111,0.000903837248927,9,2016-10-05 13:00:00,-2.9603102546296296,0.0262087706910125,0.0257370840454639,0.0258034494820708,0.024996563688187,0.000422832994699,2016-10-02T13:57:09,0.0298850178303399,0.0294665404818144,0.0295938487027464,0.0286777366725505,0.0003830886005323,0.0418232043880496,0.0406693288944077,0.0405706163917453,0.0400416026686478,0.0004867009651427,325_1_BOA_LE07_228062_20161002,2.9603102546296296,LD7,False
528,2.689642857142857,12.655640000000002,,9.0,1,8.926,326,-2.09353,PC,-55.62166,VII,0.3029235209235209,0.294,3.7319999999999993,"< 0,01",0.011931,23,0.2,3.42,103.99999999999991,12.658,,205.10714285714286,LW,0.009592258930405,0.0092128463963916,0.0094258498829982,0.0078229021759564,0.0006503569838841,9,2016-10-05 12:00:00,-2.918920451388889,0.0281732448559483,0.0272602299763009,0.027399965814053,0.0252002557625758,0.0009881050163422,2016-10-02T13:56:45,0.0326001288739346,0.0317452069244932,0.0316525561070005,0.0307278161060123,0.0005650760288999,0.045070298767481,0.0441883505221994,0.0440882715551464,0.0433802222577529,0.0005417260063373,326_1_BOA_LE07_228061_20161002,2.918920451388889,LD7,True
532,2.2025,7.674380000000001,,30.0,1,9.956,327,-2.11153,PC,-55.62163,VII,0.2871235209235209,0.265,1.5440000000000005,"< 0,01",0.020631,24,0.2,3.62,95.00000000000009,11.5,,199.42499999999998,LW,0.0117447356114816,0.0104792380848143,0.0105473893217727,0.0091562827715041,0.0007955004948183,9,2016-10-05 12:30:00,-2.939476921296296,0.0284904948244448,0.0273394908679249,0.0274890571683387,0.0267102919228643,0.0005423870754518,2016-10-02T13:57:09,0.0293111157753034,0.028484275656773,0.0288192821761587,0.0279241633183615,0.0005206388117666,0.0442494721328712,0.0430213834530944,0.0428446406973136,0.0419945280356864,0.0007218370946078,327_1_BOA_LE07_228062_20161002,2.939476921296296,LD7,True
536,1.5794285714285712,16.37484,,30.0,1,8.265,328,-2.20217,PD,-55.6254,VII,0.2979235209235209,0.274,0.15700000000000003,"< 0,01",0.023231,25,0.2,1.3,109.00000000000009,8.422,,218.02857142857147,LW,0.007003554978404,0.0053544957274353,0.0053494958645101,0.0044318751969742,0.000915614144044,9,2016-10-05 13:40:00,-2.9880880324074077,0.0232777958700474,0.0217627661188827,0.022017471962297,0.0208373393934852,0.0007485230707792,2016-10-02T13:57:09,0.0301284981768507,0.0295945374604853,0.0293268859501574,0.0279933479295685,0.0006045554106703,0.0384210256968063,0.0376029825963844,0.0379047502128993,0.0369684773748298,0.0004815451330967,328_1_BOA_LE07_228062_20161002,2.9880880324074077,LD7,True
540,2.414,9.70356,,30.0,1,2.368,329,-2.1711,SL,-55.80413,VII,0.2369235209235209,0.217,6.972999999999999,"< 0,01",0.035731,30,0.2,0.91,66.00000000000009,9.341,,241.77000000000004,LW,0.0087863226885192,0.0076563354355779,0.0077992171481067,0.0065737836300505,0.0007605927103316,9,2016-10-06 12:00:00,-3.918643587962963,0.0264818783198011,0.0257297579876202,0.0260440282365505,0.0239010680705418,0.000891405541657,2016-10-02T13:57:09,0.0266935143602147,0.0258470962860617,0.0257479194271476,0.0250897903083865,0.0004459153648652,0.0425733923975163,0.0417219943314902,0.0418139759491168,0.0405237437468318,0.0005500740526795,329_1_BOA_LE07_228062_20161002,3.918643587962963,LD7,False
544,2.29625,8.73194,,30.0,1,7.916,330,-2.21573,SL,-55.80887,VII,0.3793235209235209,0.355,5.384,"< 0,01",0.044631,31,0.2,1.87,189.0,13.3,,359.2375,LW,0.0055445307835252,0.0048593545191467,0.0045745504519317,0.0040258418059624,0.0005399594164345,9,2016-10-06 11:30:00,-3.8978102546296296,0.0193384673536613,0.0182213113888716,0.0180448387053952,0.0176131708921929,0.0005671131868466,2016-10-02T13:57:09,0.0382225174353325,0.0374309537480021,0.0373075346804956,0.0367645788591611,0.0004582633514123,0.0337518246964774,0.0330285566056595,0.0330371454714428,0.0320503677182674,0.0004609225847674,330_1_BOA_LE07_228062_20161002,3.8978102546296296,LD7,False
548,1.8557142857142856,9.97784,,30.0,1,7.666,331,-2.17647,SL,-55.81319,VII,0.4401235209235209,0.423,4.384,"< 0,01",0.405831,33,0.2,3.95,45.99999999999992,12.05,,182.0166666666667,LW,0.0096224075519503,0.0088336820131453,0.0088093581999738,0.0081181292856347,0.0003850323793577,9,2016-10-06 13:00:00,-3.9603102546296296,0.0276697178203168,0.0267832980736907,0.0265757864977403,0.0262832939718772,0.0004946291828361,2016-10-02T13:57:09,0.0261437355387358,0.0252376772551271,0.0252115429672512,0.0243585624132134,0.0005305493689937,0.0431658589753924,0.0426105548610702,0.0425291311082874,0.04197636581563,0.0003437067332949,331_1_BOA_LE07_228062_20161002,3.9603102546296296,LD7,False
409,,12.21164,,38.62,1,7.494,332,-2.18602,AM,-54.96629,VII,0.3307235209235209,0.325,2.231,"< 0,01",0.013531,46,0.2,0.11,57.0,9.725,,,LW,0.0052912601071007,0.0051463988216346,0.005092988157294,0.0050116209399922,7.59584506114496e-05,9,2016-10-06 09:00:00,-2.799669675925926,0.0122245043224269,0.0120993410691889,0.0121546851931864,0.0119664579806421,8.843306096798714e-05,2016-10-03T13:48:28,0.0039900380592578,0.0038972440224438,0.0039401438623554,0.0038357465389547,5.336047362669695e-05,0.017788306413785,0.0176831055351724,0.017715247290646,0.0175214346374639,7.994060561531572e-05,332_1_BOA_LC08_227062_20161003,2.799669675925926,LD8,False
412,0.9200000000000002,8.229300000000002,0.5319599999999992,64.74,1,9.16,333,-2.180361,AM,-55.016444,VIII,0.2065,0.2,0.9499999999999993,0.0023133883737952825,0.0197764772087788,46,0.2,3.2,57.000000000000014,10.11,,17.060000000000002,HW,0.0195112701899925,0.0193764530869554,0.019361744266301,0.0192498423279437,9.30806132864784e-05,9,2017-04-10 18:00:00,-13.175128101851852,0.0337808163223208,0.0336054480662803,0.0335606328102592,0.0334082880101095,0.0001111928965903,2017-03-28T13:47:48,0.0167504464733304,0.0166014260719113,0.0165562859535196,0.0164335616684155,9.506352312961388e-05,0.0463572270010549,0.0462337940405396,0.0462699092207554,0.0459099187108493,0.0001590150470741,333_1_BOA_LC08_227062_20170328,13.175128101851852,LD8,False
414,1.3552631578947365,62.34923999999999,1.80283999999999,78.77,1,9.454,336,-2.173257,GP,-55.372851,VIII,0.4733,0.453,1.725999999999999,0.003613388373795323,0.0409764772087788,39,0.2,3.57,14.499999999999998,11.18,6.8,14.242105263157896,HW,0.0158346232016855,0.0145910945757096,0.0144683237119114,0.0139540519429167,0.0005445101541513,9,2017-04-11 14:30:00,-7.025036481481481,0.0224298499930743,0.021406513764101,0.0214055888885282,0.021051171816963,0.000390795267498,2017-04-04T13:53:56,0.0053652539056856,0.0048159810158688,0.0049474542523874,0.0043072942741324,0.0002930543986761,0.0251336461141987,0.0243848415074951,0.0243873620073428,0.023851114386823,0.0003795147550316,336_1_BOA_LC08_228062_20170404,7.025036481481481,LD8,False
415,1.965,28.24574,0.652440000000002,60.8,1,6.237,337,-2.135144,GP,-55.370602,VIII,0.2316,0.128,7.773,0.008613388373795331,0.0295764772087788,40,0.2,3.36,18.99999999999999,14.01,6.9,18.95,HW,0.0120402285905646,0.0111024542572808,0.011781585235091,0.0084413148748727,0.0012507184286961,9,2017-04-11 15:15:00,-7.056563344907407,0.0201808115653667,0.0196122395107513,0.0196843780369663,0.0183827928395222,0.0006216993950721,2017-04-04T13:53:32,0.0038111712161767,0.0031281762568509,0.0035262383356293,0.0011835491353483,0.0009048088184957,0.0235783405262563,0.0229604950394337,0.0228818585760382,0.0217632626909586,0.0005357846788858,337_1_BOA_LC08_228061_20170404,7.056563344907407,LD8,False
416,1.415,20.927660000000003,2.9448,60.8,1,6.458,338,-2.113672,GP,-55.370602,VIII,0.121,0.095,3.1980000000000004,"< 0,001",0.0253764772087788,41,0.2,3.34,25.75000000000001,9.656,3.7,25.1,HW,0.0059777835062108,0.0033337726438509,0.0041289894922707,-0.0014290946154545,0.002165739845557,9,2017-04-11 15:50:00,-7.080868900462963,0.0169104354775785,0.0134874430961443,0.0141470156150529,0.008802516361155,0.0023232932248712,2017-04-04T13:53:32,0.0121844890717439,0.0084850419797356,0.0076594242241006,0.0045407360218788,0.0023529169826569,0.0223477625901927,0.0177945195721829,0.0186304954044199,0.0114439469590552,0.003103738663291,338_1_BOA_LC08_228061_20170404,7.080868900462963,LD8,False
553,1.886,15.09028,1.4778,82.0,1,8.777,346,-2.142593,PC,-55.625756,VIII,0.1921,0.185,0.06400000000000006,0.007813388373795329,0.0289764772087788,22,0.2,3.11,12.999999999999991,8.841,6.8,15.040000000000001,HW,0.0156383541602208,0.0143046278113448,0.0141950117882029,0.0129748558877807,0.0007344329010008,9,2017-04-13 16:45:00,-1.1171378703703705,0.0203843236708728,0.0187937972403966,0.0187169103131851,0.0182460703752468,0.0006084982027024,2017-04-12T13:56:19,0.0110553446545222,0.0095476418788873,0.0095965525518899,0.008600889428898,0.00080525917828,0.0239170100225935,0.0222389518270339,0.0221053030665904,0.0211522491785603,0.0008435182682322,346_1_BOA_LE07_228061_20170412,1.1171378703703705,LD7,False
418,0.8733333333333334,6.73424,0.1568800000000005,90.78,1,7.448,351,-2.1572,SL,-55.805249,VIII,0.2231,0.218,4.2620000000000005,"< 0,001",0.0237764772087788,30,0.2,2.81,19.71428571428572,11.71,5.6,24.03333333333333,HW,0.0181662555627173,0.0149255134893073,0.0147292456633387,0.0135064123674098,0.001588639573297,8,2017-04-14 09:10:00,6.197080474537037,0.0188389176344194,0.0181161599084152,0.0180418963409273,0.0175555963430093,0.0004820343746751,2017-04-20T13:53:47,0.0278563544838862,0.0198605539895877,0.0189751989337028,0.0169284098662906,0.003848074052545,0.0207198331805052,0.020113867251585,0.020086583539195,0.0195808073935528,0.0004286427733475,351_1_BOA_LC08_228062_20170420,6.197080474537037,LD8,False
419,0.665,9.534839999999996,0.4273000000000017,86.62,1,8.548,353,-2.177378,SL,-55.806321,VIII,0.1975,0.183,9.182,0.002054558885894321,0.0390176477208778,33,0.2,2.97,16.50000000000002,17.73,6.2,20.3,HW,0.0221913373869541,0.0218971964270675,0.021974183368203,0.0215512663113614,0.0001976324821963,9,2017-04-14 09:45:00,6.172498113425926,0.0245590204963809,0.0239443229566562,0.0239196201882647,0.0233349904162396,0.000408839007428,2017-04-20T13:53:23,0.0160699476136238,0.0158534748122318,0.0158911134753362,0.0157004479382897,0.0001400656156551,0.0268033696947147,0.0261050989227476,0.0261383516494709,0.0254216842642349,0.0004868761821044,353_1_BOA_LC08_228061_20170420,6.172498113425926,LD8,False
422,1.6933333333333334,47.55014,4.95269999999999,78.77,1,6.693,356,-2.245385,LG,-55.24066,VIII,0.3016,0.256,0.9980000000000002,0.0008133883737952846,0.0145764772087788,2,0.2,2.38,12.199999999999989,7.691,6.9,10.799999999999999,HW,0.0174686425190536,0.0160206740568386,0.0159534275065911,0.0135218617687543,0.0013132012905309,9,2017-04-18 13:00:00,-13.962536481481482,0.0261475629391099,0.0254543292056917,0.0255744380761177,0.023623015718696,0.0006860170720667,2017-04-04T13:53:56,0.0084969002245356,0.0074697047710992,0.0076171924703622,0.0044796640850645,0.0011423973389305,0.027013125772355,0.0259457628904266,0.026107461770526,0.0237080790770951,0.0009117202007787,356_1_BOA_LC08_228062_20170404,13.962536481481482,LD8,False
